concept_id,label_ko,label_en,class1,class2,class3,Date,finance_statement,corp_code,company
ifrs-full_CurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,"기타포괄손익-공정가치 측정 금융자산","Current financial assets measured at fair value through other comprehensive income",자산,유동자산,"기타포괄손익-공정가치 측정 금융자산",20221231,NULL,035420,네이버
entity00266961_udf_BS_202254214127858_CurrentAssets,"당기손익-공정가치 측정 금융자산","Current Fair Value through Profit or Loss Financial Instruments",자산,유동자산,"당기손익-공정가치 측정 금융자산",20221231,745584919599,035420,네이버
dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,"Short-term deposits not classified as cash equivalents",자산,유동자산,단기금융상품,20221231,1216410034221,035420,네이버
ifrs-full_TradeAndOtherCurrentPayables,매입채무및기타채무,"Trade and other current payables",부채,유동부채,매입채무및기타채무,20221231,1245664499219,035420,네이버
ifrs-full_RightofuseAssets,사용권자산,"Right-of-use assets",자산,비유동자산,사용권자산,20221231,738710004475,035420,네이버
ifrs-full_CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,"당기손익-공정가치 측정 금융부채","Current financial liabilities at fair value through profit or loss, designated upon initial recognition or subsequently",부채,유동부채,"당기손익-공정가치 측정 금융부채",20221231,71905225561,035420,네이버
ifrs-full_NoncurrentProvisions,충당부채,"Non-current provisions",부채,비유동부채,충당부채,20221231,17784624686,035420,네이버
ifrs-full_CurrentTaxLiabilities,당기법인세부채,"Current tax liabilities",부채,유동부채,당기법인세부채,20221231,349087471196,035420,네이버
ifrs-full_EquityAndLiabilities,자본과부채총계,"Total equity and liabilities",자본과부채총계,NULL,NULL,20221231,33899042889136,035420,네이버
ifrs-full_Equity,자본총계,"Total equity",자본,자본총계,NULL,20221231,23450322480451,035420,네이버
ifrs-full_NoncontrollingInterests,비지배지분,"Non-controlling interests",자본,비지배지분,NULL,20221231,706226873411,035420,네이버
ifrs-full_RetainedEarnings,이익잉여금,"Retained earnings",자본,"지배기업 소유주지분",이익잉여금,20221231,23645687007296,035420,네이버
entity00266961_udf_BS_202321762257813_EquityAttributableToOwnersOfParent,"매각예정자산 관련 기타포괄손익누계액","Accumulated other comprehensive income related to asses to be sold",자본,"지배기업 소유주지분","매각예정자산 관련 기타포괄손익누계액",20221231,NULL,035420,네이버
dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,"Elements of other stockholder's equity",자본,"지배기업 소유주지분",기타자본구성요소,20221231,-2474526129371,035420,네이버
dart_CapitalSurplus,자본잉여금,"Capital surplus",자본,"지배기업 소유주지분",자본잉여금,20221231,1556453389615,035420,네이버
ifrs-full_IssuedCapital,자본금,"Issued capital",자본,"지배기업 소유주지분",자본금,20221231,16481339500,035420,네이버
ifrs-full_EquityAttributableToOwnersOfParent,"지배기업 소유주지분","Equity attributable to owners of parent",자본,"지배기업 소유주지분",NULL,20221231,22744095607040,035420,네이버
ifrs-full_Liabilities,부채총계,"Total liabilities",부채,부채총계,NULL,20221231,10448720408685,035420,네이버
dart_OtherNonCurrentLiabilities,기타비유동부채,"Other non-current liabilities",부채,비유동부채,기타비유동부채,20221231,10969054080,035420,네이버
ifrs-full_DeferredTaxLiabilities,이연법인세부채,"Deferred tax liabilities",부채,비유동부채,이연법인세부채,20221231,985870669008,035420,네이버
ifrs-full_NoncurrentLeaseLiabilities,리스부채,"Non-current lease liabilities",부채,비유동부채,리스부채,20221231,589253964655,035420,네이버
dart_PostemploymentBenefitObligations,순확정급여부채,"Post-employment benefit obligations",부채,비유동부채,순확정급여부채,20221231,577397964363,035420,네이버
dart_LongTermBorrowingsGross,장기차입금,"Long-term borrowings, gross",부채,비유동부채,장기차입금,20221231,328034313380,035420,네이버
dart_BondsIssued,사채,"Bonds issued",부채,비유동부채,사채,20221231,1704518276546,035420,네이버
ifrs-full_NoncurrentFinancialLiabilitiesAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,"당기손익-공정가치 측정 금융부채","Non-current financial liabilities at fair value through profit or loss, designated upon initial recognition or subsequently",부채,비유동부채,"당기손익-공정가치 측정 금융부채",20221231,684617869427,035420,네이버
dart_LongTermTradeAndOtherNonCurrentPayables,매입채무및기타채무,"Long-term trade and other non-current payables",부채,비유동부채,매입채무및기타채무,20221231,69639961691,035420,네이버
ifrs-full_NoncurrentLiabilities,비유동부채,"Non-current liabilities",부채,비유동부채,NULL,20221231,4968086697836,035420,네이버
entity00266961_udf_BS_202321762157444_CurrentLiabilities,매각예정부채,"Liabilities to be sold",부채,유동부채,매각예정부채,20221231,NULL,035420,네이버
dart_OtherCurrentLiabilities,기타유동부채,"Other current liabilities",부채,유동부채,기타유동부채,20221231,2233750556485,035420,네이버
ifrs-full_CurrentLeaseLiabilities,리스부채,"Current lease liabilities",부채,유동부채,리스부채,20221231,193376317267,035420,네이버
ifrs-full_CurrentProvisions,충당부채,"Current provisions",부채,유동부채,충당부채,20221231,5450342335,035420,네이버
ifrs-full_ShorttermBorrowings,단기차입금,"Short-term borrowings",부채,유동부채,단기차입금,20221231,1381399298786,035420,네이버
ifrs-full_CurrentAssets,유동자산,"Current assets",자산,유동자산,NULL,20221231,6439570710743,035420,네이버
ifrs-full_EquityAndLiabilities,부채와자본총계,"Total equity and liabilities",부채와자본총계,NULL,NULL,20161231,5484117180416,035720,카카오
ifrs-full_RightofuseAssets,사용권자산,"Right-of-use assets",자산,비유동자산,사용권자산,20161231,NULL,035720,카카오
dart_InvestedAssetForPostemploymentBenefit,퇴직연금운용자산,"Invested asset for postemployment benefit",자산,비유동자산,퇴직연금운용자산,20161231,NULL,035720,카카오
dart_OtherNonCurrentAssets,기타비유동자산,"Other non-current assets",자산,비유동자산,기타비유동자산,20161231,6584533072,035720,카카오
ifrs-full_DeferredTaxAssets,이연법인세자산,"Deferred tax assets",자산,비유동자산,이연법인세자산,20161231,18027751802,035720,카카오
entity00258801_udf_BS_202051214032895_AssetsAbstract,금융업자산,"Financial assets",자산,금융업자산,NULL,20161231,NULL,035720,카카오
entity00258801_udf_BS_2020512145332728_udf_BS_202051214032895_AssetsAbstract,현금및현금성자산,"Cash and cash equivalents",자산,금융업자산,현금및현금성자산,20161231,641643982034,035720,카카오
entity00258801_udf_BS_2020512145356377_udf_BS_202051214032895_AssetsAbstract,예치금,Deposits,자산,금융업자산,예치금,20161231,NULL,035720,카카오
entity00258801_udf_BS_2020512145358158_udf_BS_202051214032895_AssetsAbstract,"당기손익-공정가치측정 금융자산","financial assets at fair value through profit or loss, designated upon initial recognition or subsequently",자산,금융업자산,"당기손익-공정가치측정 금융자산",20161231,NULL,035720,카카오
entity00258801_udf_BS_20228101896688_udf_BS_202051214032895_AssetsAbstract,상각후원가측정금융자산,"Financial Assets measured at amortized cost",자산,금융업자산,상각후원가측정금융자산,20161231,NULL,035720,카카오
entity00258801_udf_BS_202051214545214_udf_BS_202051214032895_AssetsAbstract,유형자산,"Property, plant and equipment",자산,금융업자산,유형자산,20161231,253853910780,035720,카카오
entity00258801_udf_BS_202051214546274_udf_BS_202051214032895_AssetsAbstract,무형자산,"Other intangible assets, gross",자산,금융업자산,무형자산,20161231,3733165965498,035720,카카오
entity00258801_udf_BS_202051214547378_udf_BS_202051214032895_AssetsAbstract,사용권자산,"Right-of-use assets",자산,금융업자산,사용권자산,20161231,NULL,035720,카카오
entity00258801_udf_BS_2023315141540720_udf_BS_202051214032895_AssetsAbstract,퇴직연금운용자산,"Plan assets",자산,금융업자산,퇴직연금운용자산,20161231,NULL,035720,카카오
entity00258801_udf_BS_202331514154411_udf_BS_202051214032895_AssetsAbstract,재보험자산,"Reinsurance assets",자산,금융업자산,재보험자산,20161231,NULL,035720,카카오
entity00258801_udf_BS_202051214548652_udf_BS_202051214032895_AssetsAbstract,기타의금융자산,"Other Financial assets",자산,금융업자산,기타의금융자산,20161231,NULL,035720,카카오
ifrs-full_InvestmentProperty,투자부동산,"Investment property",자산,비유동자산,투자부동산,20161231,NULL,035720,카카오
dart_OtherIntangibleAssetsGross,무형자산,"Other intangible assets, gross",자산,비유동자산,무형자산,20161231,3733165965498,035720,카카오
ifrs-full_PropertyPlantAndEquipment,유형자산,"Property, plant and equipment",자산,비유동자산,유형자산,20161231,253853910780,035720,카카오
ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,"Other non-current financial assets",자산,비유동자산,기타비유동금융자산,20161231,35269400634,035720,카카오
ifrs-full_CurrentAssets,유동자산,"Current assets",자산,유동자산,NULL,20161231,1216958016369,035720,카카오
ifrs-full_CashAndCashEquivalents,현금및현금성자산,"Cash and cash equivalents",자산,유동자산,현금및현금성자산,20161231,641643982034,035720,카카오
dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,"Short-term deposits not classified as cash equivalents",자산,유동자산,단기금융상품,20161231,236747907827,035720,카카오
ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,"당기손익-공정가치 측정 금융자산","Current financial assets at fair value through profit or loss, designated upon initial recognition or subsequently",자산,유동자산,"당기손익-공정가치 측정 금융자산",20161231,NULL,035720,카카오
dart_CurrentDerivativeAsset,파생상품자산,"Current derivative asset",자산,유동자산,파생상품자산,20161231,3941509334,035720,카카오
dart_ShortTermTradeReceivable,매출채권,"Short-term trade Receivable",자산,유동자산,매출채권,20161231,173852569657,035720,카카오
ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,"Other current financial assets",자산,유동자산,기타유동금융자산,20161231,83340324244,035720,카카오
entity00258801_udf_BS_2020512145410582_udf_BS_202051214032895_AssetsAbstract,기타자산,"Other assets",자산,금융업자산,기타자산,20161231,NULL,035720,카카오
ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정자산,"Non-current assets or disposal groups classified as held for sale or as held for distribution to owners",자산,유동자산,매각예정자산,20161231,NULL,035720,카카오
dart_OtherCurrentAssets,기타유동자산,"Other current assets",자산,유동자산,기타유동자산,20161231,64876496163,035720,카카오
ifrs-full_NoncurrentAssets,비유동자산,"Non-current assets",자산,비유동자산,NULL,20161231,4267159164047,035720,카카오
dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,"Long-term deposits not classified as cash equivalents",자산,비유동자산,장기금융상품,20161231,10000000000,035720,카카오
ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,"당기손익-공정가치 측정 금융자산","Non-current financial assets at fair value through profit or loss, designated upon initial recognition or subsequently",자산,비유동자산,"당기손익-공정가치 측정 금융자산",20161231,NULL,035720,카카오
